Project,Version,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom,D-AvgD,D-AvgInD,D-AvgOutD,D-FaultyD,D-FaultyInD,D-FaultyOutD,D-DiDiameter,D-UndiDiameter,D-Avg-Closeness,D-AvgInCloseness,D-AvgOutCloseness,D-FaultyCloseness,D-WeiEdgeSum,D-#AboveAvgD,D-#AboveAvgInD,D-#AboveAvgOutD,D-#DiCircles,D-#WeakGroups,T-#T,T-#PT,T-#FT,T-%PT,T-%FT,T-#E,T-#VE,T-#NVE,T-#V,T-Spa,T-Cov,T-CovPT,T-CovFT,T-AvgVE,T-AvgVEPT,T-AvgVEFT,T-#VEP^FT,T-%VEP^FT,B-RepairActions,B-RepairPatterns,B-RepairTools,B-Files,B-Methods,B-Classes,B-LinesAdd,B-LinesRem,B-LinesMod,B-SizeInLines,B-Chunks,B-SpreadAllLines,B-SpreadCodeOnly,L-Rank,L-10,L-5-10,L-5,L-1,L-Inverse,L-3,L-4
Math,102,26.0422920732094,5.77754671400615,4.28775724183831,0.970101345317448,2.18004713817468,1.13341586502407,4.11054039250722,0.492162181141282,1.43612237843613,1.87169341649932,3.34771074617083,8.2105,4.1053,4.1053,24,12,12,9,11,0.2263,0.0327,0.0373,0.2824,4.1053,16,15,13,0,1,31,25,6,0.8065,0.1935,271,139,132,1087,0.1294,0.5129,0.4945,0.1218,35.0645,38,22.8333,28,0.2014,6,2,0,1,1,1,17,0,0,17,3,5,5,1,1,1,1,1,1,1,1
Math,103,26.5106945714267,5.87095649467983,4.32967649212797,0.985562219362498,2.23973908470017,1.14933335946191,4.16615061893622,0.494355223522273,1.44263938980182,1.88934991790608,3.412516286219,1.8667,0.9333,0.9333,2,1,1,8,9,0.2725,0.0843,0.0975,0.3256,0.9333,8,14,8,0,1,21,20,1,0.9524,0.0476,57,33,24,224,0.1871,0.5789,0.4561,0.2807,10.6667,10.4,16,9,0.2727,3,3,0,1,1,1,10,0,0,10,2,2,2,2,1,1,1,2,0.5,1,1
Math,105,24.8238831225978,5.99330069445446,3.70185823112501,0.989178631457652,1.77526542120098,1.04580657868325,3.44156052625087,0.596660112028799,1.47526013138195,1.9788541375717,3.53597408611286,1.5,0.75,0.75,1,1,0,1,2,0.7,0.3125,0.4375,0.6,0.75,1,3,1,0,1,10,9,1,0.9,0.1,22,22,0,94,0.4273,1,1,0.1364,9.4,10.1111,3,3,0.1364,2,2,4,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,106,24.6186131212586,5.98336330631568,3.66353905410783,0.96531859747001,1.7439156382549,1.02766816544373,3.4251233398687,0.592774723028323,1.4799967118547,1.98311152102992,3.50028988524777,2.4615,1.2308,1.2308,9,1,8,5,5,0.4611,0.0996,0.1372,0.75,1.2308,4,3,2,0,1,17,16,1,0.9412,0.0588,41,21,20,229,0.3286,0.5122,0.5122,0.3902,13.4706,13.3125,16,16,0.7619,3,2,0,1,1,1,8,0,0,8,4,36,18,1,1,1,1,1,1,1,1
Time,1,17.1352718682533,4.38978298482348,3.86794969457271,1.0437752719627,2.67162029041061,0.586575844413467,2.84925021944767,0.492381539119335,1.39744875099907,1.70848636835353,1.94738519267039,2.4262,1.2131,1.2131,6,1,5,11,11,0.2269,0.0182,0.0256,0.2931,1.2131,18,12,14,1,1,3824,3823,1,0.9997,0.0003,1076,921,155,228952,0.0556,0.8559,0.8559,0.0502,59.8724,59.8739,54,54,0.0586,7,4,0,2,2,2,9,3,1,13,3,4,4,1,1,1,1,1,1,1,1
Time,2,17.1338225928909,4.38843032781865,3.86806215945194,1.0437752719627,2.67133043533814,0.586575844413467,2.84896036437521,0.492461782029802,1.3971588959266,1.70803548268525,1.94741739878955,2.44,1.22,1.22,5.3333,1,4.3333,11,11,0.2224,0.0232,0.0282,0.2559,1.22,17,9,13,0,1,3862,3861,1,0.9997,0.0003,1694,1451,243,265196,0.0405,0.8566,0.8566,0.0266,68.668,68.6742,45,45,0.031,5,4,0,2,2,2,6,0,1,7,3,230,108,1,1,1,1,1,1,1,1
Time,3,17.130101691745,4.38702326436009,3.87000277003306,1.0437752719627,2.67100837414652,0.586575844413467,2.84800512462723,0.492487492806486,1.39652571737025,1.70733195095597,1.94504415175611,3.283,1.6415,1.6415,4,1,3,16,11,0.1093,0.0074,0.0088,0.0748,1.6415,57,53,56,2,5,1308,1303,5,0.9962,0.0038,1558,1121,437,112474,0.0552,0.7195,0.7195,0.1694,85.9893,85.7214,155.8,264,0.2355,1,2,0,1,10,1,20,0,0,20,20,242,70,1,1,1,1,1,1,1,1
Time,4,17.130101691745,4.38702326436009,3.87000277003306,1.0437752719627,2.67100837414652,0.586575844413467,2.84800512462723,0.492487492806486,1.39652571737025,1.70733195095597,1.94504415175611,2.5778,1.2889,1.2889,9,1,8,8,6,0.3088,0.0257,0.0366,0.4444,1.2889,15,12,11,0,1,765,764,1,0.9987,0.0013,2051,1121,930,60772,0.0387,0.5466,0.5451,0.0224,79.4405,79.4843,46,43,0.0384,4,2,7,1,1,1,0,0,1,1,1,0,0,5,1,1,1,2,0.2,2,2
Time,5,17.1152399815178,4.38429220842634,3.87179224494816,1.04208442038754,2.67190725300458,0.587855518600852,2.84451845958864,0.492275917760267,1.3961018212437,1.70738887806749,1.94683934591548,2.9538,1.4769,1.4769,16,3,13,7,10,0.2699,0.017,0.021,0.3575,1.4769,28,15,25,0,1,1825,1822,3,0.9984,0.0016,1188,799,389,112974,0.0521,0.6726,0.6726,0.0749,61.9036,61.9034,62,89,0.1114,12,3,0,1,1,1,6,0,6,12,2,1,1,3,1,1,1,2,0.333333333333333,1,1
Time,6,17.1085843253487,4.38205995139913,3.87357620907725,1.04232334221622,2.67236828983898,0.588739352690326,2.84472329261328,0.492068864771167,1.39516889411854,1.70615281852603,1.94465260297779,3.4884,1.7442,1.7442,5.3333,1,4.3333,14,12,0.1786,0.0042,0.0044,0.1237,1.7442,81,106,78,2,2,2518,2513,5,0.998,0.002,1548,1109,439,175806,0.0451,0.7164,0.7151,0.1693,69.8197,69.7342,112.8,260,0.2344,7,3,0,1,3,2,26,0,0,26,3,805,556,5,1,1,1,2,0.2,2,2
Time,7,17.168102302589,4.40039088493129,3.87462266786477,1.04313431073194,2.69245424425606,0.589695652906809,2.85608767143648,0.492773260333182,1.39829914053535,1.71113472221634,1.95374890069111,2.7603,1.3802,1.3802,13,2,11,10,13,0.2023,0.0089,0.0127,0.3038,1.3802,49,29,40,2,1,2681,2679,2,0.9993,0.0007,1934,1531,403,224203,0.0432,0.7916,0.7906,0.0786,83.6266,83.5778,149,150,0.098,4,0,3,1,1,1,1,1,0,2,2,2,2,2,1,1,1,2,0.5,1,1
Time,8,17.14348509645,4.38800594564418,3.87805352392698,1.04322580538865,2.68855278845243,0.588351571671424,2.85248822218486,0.493496874650187,1.39599342572964,1.70718390875466,1.94763505463161,2.1212,1.0606,1.0606,3,1,2,6,7,0.2103,0.0347,0.0449,0.2065,1.0606,10,4,8,1,2,3778,3777,1,0.9997,0.0003,711,610,101,126703,0.0472,0.8579,0.8579,0.0464,33.5371,33.5372,33,33,0.0541,6,5,0,1,1,1,3,0,2,5,3,6,6,2,1,1,1,2,0.5,1,1
Time,9,17.1401638404114,4.38710014854273,3.8779864198358,1.04322580538865,2.68900568700315,0.588351571671423,2.85203532363413,0.493515705439741,1.39584245954606,1.70688197638751,1.94567249424513,2.1176,1.0588,1.0588,3.5,1,2.5,6,7,0.2077,0.0335,0.0433,0.2102,1.0588,10,4,8,1,2,3778,3777,1,0.9997,0.0003,711,610,101,126631,0.0471,0.8579,0.8579,0.0478,33.518,33.5179,34,34,0.0557,5,2,1,1,2,1,6,0,3,9,5,22,15,2,1,1,1,2,0.5,1,1
Time,10,17.1392580433099,4.38710014854273,3.87793313781587,1.04322580538866,2.68900568700316,0.588351571671424,2.85203532363413,0.493492918063673,1.39584245954606,1.70688197638751,1.94567249424514,2.6806,1.3403,1.3403,10,2,8,8,13,0.1743,0.0073,0.0082,0.2693,1.3403,57,31,46,0,1,372,370,2,0.9946,0.0054,1776,814,962,16131,0.0244,0.4583,0.4561,0.0946,43.3629,42.7595,155,164,0.2015,3,1,0,1,1,1,1,0,1,2,2,52,25,11,2,3,2,2,0.090909090909091,2,2
Time,12,17.1325778351922,4.39036020391078,3.86723566321119,1.04001226694831,2.69298487705856,0.58693084838767,2.85309472778878,0.49358117502226,1.39697561725049,1.70633810797697,1.94093080692079,3.3871,1.6935,1.6935,3,2,1,10,12,0.2071,0.0094,0.0115,0.1822,1.6935,52,47,47,0,1,1594,1586,8,0.995,0.005,1737,1198,539,115567,0.0417,0.6897,0.6897,0.0616,72.5013,72.4956,73.625,107,0.0893,8,3,2,2,2,2,12,0,2,14,8,70,26,6,1,2,2,2,0.166666666666667,2,2
Time,13,17.1293861609044,4.3896123169495,3.86740728164433,1.04001226694831,2.69261739303827,0.586667588463838,2.8529442273749,0.493580671382313,1.39682950034381,1.70619199107029,1.9403763469794,3.25,1.625,1.625,4.5,1,3.5,7,8,0.2797,0.0207,0.026,0.3143,1.625,14,20,22,1,1,866,865,1,0.9988,0.0012,1301,798,503,57971,0.0515,0.6134,0.6134,0.2552,66.9411,66.6347,332,332,0.416,6,3,0,1,1,1,4,0,1,5,3,43,37,57,2,3,2,2,0.017543859649123,2,2
Time,14,17.1084184636741,4.38975695197773,3.86275041240892,1.03936660437814,2.69096958657981,0.585903098787629,2.85242806209987,0.493673988282763,1.39766937811673,1.70687528620886,1.93739027884449,3.1976,1.5988,1.5988,10,2,8,8,14,0.1829,0.0064,0.0068,0.2438,1.5988,55,56,66,0,1,3743,3735,8,0.9979,0.0021,1909,1640,269,274779,0.0385,0.8591,0.8586,0.2928,73.4114,73.2613,143.5,558,0.3402,5,1,2,1,1,1,5,0,0,5,2,1,0,2,1,1,1,2,0.5,1,1
Time,15,17.0971654223115,4.38798282383499,3.86235788790568,1.03936660437813,2.69096958657981,0.585903098787629,2.85151565334075,0.493695716292698,1.39766937811673,1.70641908182929,1.93510925694668,1,0.5,0.5,1,1,0,1,1,1,0.75,0.75,1,0.5,0,1,1,0,1,2120,2119,1,0.9995,0.0005,35,31,4,5926,0.0799,0.8857,0.8857,0.0286,2.7953,2.7961,1,1,0.0323,3,1,2,1,1,1,3,0,0,3,1,0,0,1,1,1,1,1,1,1,1
Time,16,17.0975912130658,4.38798282383499,3.8624630642236,1.03936660437814,2.69064517457657,0.585903098787629,2.85135344733913,0.493689176366198,1.39766937811673,1.70641908182929,1.93510925694668,3.4118,1.7059,1.7059,21,7,14,17,14,0.1986,0.0061,0.0095,0.2793,1.7059,62,62,64,2,1,2593,2586,7,0.9973,0.0027,1924,1517,407,218242,0.0437,0.7885,0.7885,0.1632,84.1658,83.8569,198.2857,314,0.207,3,2,2,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Time,17,17.08355335467,4.38424275625814,3.86281361534688,1.03952018813382,2.69098315988103,0.584899752278426,2.84896885744817,0.493739867860152,1.39762289882224,1.70538744357562,1.9273183167716,2.7619,1.381,1.381,4,2,2,10,12,0.1872,0.0104,0.0122,0.1915,1.381,43,24,33,2,1,3721,3720,1,0.9997,0.0003,1200,1043,157,232684,0.0521,0.8692,0.8692,0.0742,62.5327,62.5255,89,89,0.0853,11,4,1,1,1,1,13,0,5,18,5,8,2,1,1,1,1,1,1,1,1
Time,18,17.0701503021398,4.38123934611437,3.86256058775714,1.03956789578136,2.69061471360699,0.584685067864514,2.84797698826647,0.493729105969534,1.3973605067608,1.70450839653336,1.92569616185264,2.1,1.05,1.05,3,1,2,8,8,0.2401,0.0298,0.0375,0.2977,1.05,8,3,8,0,1,2408,2407,1,0.9996,0.0004,1320,926,394,162009,0.051,0.7015,0.7008,0.0341,67.2795,67.2887,45,44,0.0475,5,2,2,1,1,1,12,0,0,12,2,3,3,2,1,1,1,2,0.5,1,1
Time,19,17.0708200075732,4.38121388296943,3.86300587843412,1.03940325059174,2.69120011872562,0.584685067864515,2.84809787640118,0.494041803794049,1.39701292247161,1.70381322795498,1.92525710801366,2.8296,1.4148,1.4148,2,1,1,17,15,0.1763,0.0085,0.01,0.1716,1.4148,59,32,44,2,1,3717,3716,1,0.9997,0.0003,1509,1317,192,253951,0.0453,0.8728,0.8728,0.1551,68.3215,68.2769,234,234,0.1777,1,2,2,1,1,1,0,0,1,1,1,0,0,108,2,3,2,2,0.009259259259259,2,2
Time,20,17.0702049005446,4.38096784015798,3.86301686248234,1.03940325059174,2.69111810445514,0.584644060729273,2.84797485499546,0.494041803794049,1.39697191533636,1.7037312136845,1.92501106520221,2.7918,1.3959,1.3959,3,1,2,14,17,0.1587,0.0044,0.0052,0.1574,1.3959,96,64,67,3,1,2572,2571,1,0.9996,0.0004,1501,1179,322,205149,0.0531,0.7855,0.7855,0.1619,79.7624,79.6989,243,243,0.2061,7,4,0,1,1,1,6,0,2,8,3,4,4,2,1,1,1,2,0.5,1,1
Time,21,17.0234895720774,4.366369300012,3.86347863781081,1.03940325059174,2.68673854241135,0.580264498685477,2.84797485499546,0.494038937889906,1.39843176935096,1.6993516516407,1.91187237907082,2.8283,1.4141,1.4141,4,2,2,13,22,0.1295,0.012,0.0145,0.1116,1.4141,47,24,36,0,1,3704,3702,2,0.9995,0.0005,1004,847,157,214675,0.0577,0.8436,0.8436,0.2649,57.9576,57.8922,179,266,0.314,8,4,0,1,1,1,12,2,4,18,5,10,6,4,1,1,1,2,0.25,2,1
Time,22,17.5206163106551,4.54815300420837,3.83138082296123,1.02084697475662,3.04114547184462,0.522857802013985,3.01744583099161,0.402187538732758,1.36062714105632,1.6621963818402,1.68052492070858,2.4857,1.2429,1.2429,2,1,1,10,12,0.1959,0.0157,0.0192,0.2604,1.2429,24,15,17,0,1,1757,1755,2,0.9989,0.0011,1260,861,399,108094,0.0488,0.6833,0.6833,0.1333,61.5219,61.404,165,168,0.1951,4,0,0,1,1,1,5,0,1,6,2,1,0,9,1,2,2,2,0.111111111111111,2,2
Time,23,17.5226566857806,4.54856386019747,3.83170071862614,1.02105387009399,3.04154752377682,0.523042687209083,3.01761716073401,0.402154162068213,1.36071077959696,1.66232844269384,1.68079784647277,1.6,0.8,0.8,1,1,0,2,3,0.5822,0.2631,0.32,0.5,0.8,2,4,2,0,1,3401,3400,1,0.9997,0.0003,292,245,47,71587,0.0721,0.839,0.839,0.1233,21.0488,21.0444,36,36,0.1469,3,1,0,1,1,1,5,4,4,13,8,17,17,1,1,1,1,1,1,1,1
Time,24,17.5187098017725,4.54774428883257,3.83159200874191,1.0210377847186,3.04126478845686,0.52266313313855,3.01731900062296,0.402155733858923,1.36072328499265,1.66213477077884,1.67985993225188,3.2277,1.6139,1.6139,8,1,7,14,15,0.1666,0.0054,0.0083,0.2161,1.6139,68,56,74,0,1,1039,1032,7,0.9933,0.0067,2072,1255,817,102336,0.0475,0.6057,0.6057,0.1018,98.4947,97.8828,188.7143,211,0.1681,4,1,0,1,1,1,5,0,0,5,1,0,0,81,2,3,2,2,0.012345679012346,2,2
Time,25,17.5168747729849,4.54656404311245,3.83240160652346,1.02124907499468,3.04081793574932,0.522483882277561,3.01750139323962,0.402377740393342,1.3603683241229,1.66139149823184,1.67881421212659,2.9767,1.4884,1.4884,4,2,2,17,12,0.1934,0.0091,0.0129,0.2022,1.4884,61,41,43,2,1,3656,3653,3,0.9992,0.0008,1484,1297,187,231465,0.0427,0.874,0.874,0.0822,63.311,63.2855,94.3333,122,0.0941,6,2,0,1,1,1,9,0,0,9,1,0,0,25,2,3,2,2,0.04,2,2
Time,26,17.5159250171341,4.546471132214,3.8323353788282,1.02124907499468,3.04081793574931,0.522390971379113,3.01736276428003,0.402376841444341,1.3603683241229,1.66139149823184,1.67890712302504,3.4686,1.7343,1.7343,1.1429,0.5714,0.5714,16,16,0.0861,0.0031,0.0033,0.0161,1.7343,125,128,126,8,7,3690,3682,8,0.9978,0.0022,1710,1501,209,244092,0.0387,0.8778,0.8778,0.2444,66.1496,65.8512,203.5,418,0.2785,3,2,0,1,7,1,0,0,7,7,7,98,84,13,2,3,2,2,0.076923076923077,2,2
Time,27,17.5180895168457,4.54866499585363,3.82981961985421,1.01979877727233,3.04123939953901,0.522546015122557,3.01936668834696,0.40233213661061,1.36095816247178,1.66196931183129,1.67998089692378,2.6327,1.3163,1.3163,8,2,6,12,15,0.1645,0.011,0.0131,0.1858,1.3163,35,20,25,2,1,633,632,1,0.9984,0.0016,1536,843,693,40876,0.042,0.5488,0.5488,0.1413,64.575,64.3339,217,217,0.2574,1,2,0,1,1,1,2,0,0,2,2,3,3,42,2,3,2,2,0.023809523809524,2,2
